"sample","Aplodactylidae Aplodactylus westralis","Aracanidae Anoplocapros amygdaloides","Aracanidae Anoplocapros lenticularis","Aracanidae Caprichthys gymnura","Aulopidae Latropiscis purpurissatus","Batrachoididae Batrachomoeus rubricephalus","Berycidae Centroberyx gerrardi","Berycidae Centroberyx sp1","Berycidae Unknown sp1","Callanthiidae Callanthias allporti","Callanthiidae Callanthias australis","Carangidae Carangoides sp10","Carangidae Pseudocaranx spp","Carangidae Seriola hippos","Carangidae Seriola lalandi","Carangidae Trachurus novaezelandiae","Carangidae Unknown sp10","Carcharhinidae Carcharhinus brevipinna","Carcharhinidae Carcharhinus limbatus","Carcharhinidae Carcharhinus plumbeus","Carcharhinidae Carcharhinus spp","Carcharhinidae Unknown spp","Chaetodontidae Chelmonops curiosus","Cheilodactylidae Dactylophora nigricans","Cheilodactylidae Nemadactylus valenciennesi","Clupeidae Hyperlophus vittatus","Dasyatidae Bathytoshia brevicaudata","Dinolestidae Dinolestes lewini","Diodontidae Diodon nicthemerus","Enoplosidae Enoplosus armatus","Gerraidae Parequula elongata","Gerreidae Parequula elongata","Gerreidae Parequula melbournensis","Glaucosomatidae Glaucosoma hebraicum","Gobiesocidae Aspasmogaster occidentalis","Gobiesocidae Unknown spp","Haemulidae Plectorhinchus flavomaculatus","Heterodontidae Heterodontus portusjacksoni","Holocentridae Unknown spp","Kyphosidae Kyphosus sydneyanus","Labridae Achoerodus gouldii","Labridae Austrolabrus maculatus","Labridae Bodianus frenchii","Labridae Bodianus vulpinus","Labridae Choerodon rubescens","Labridae Coris auricularis","Labridae Eupetrichthys angustipes","Labridae Halichoeres brownfieldi","Labridae Heteroscarus acroptilus","Labridae Labroides dimidiatus","Labridae Notolabrus parilus","Labridae Ophthalmolepis lineolatus","Labridae Pictilabrus laticlavius","Labridae Pseudolabrus biserialis","Labridae Suezichthys bifurcatus","Labridae Suezichthys cyanolaemus","Labridae Unknown spp","Lethrinidae Gymnocranius grandoculis","Monacanthidae Acanthaluteres brownii","Monacanthidae Acanthaluteres vittiger","Monacanthidae Brachaluteres jacksonianus","Monacanthidae Eubalichthys bucephalus","Monacanthidae Eubalichthys mosaicus","Monacanthidae Meuschenia australis","Monacanthidae Meuschenia flavolineata","Monacanthidae Meuschenia freycineti","Monacanthidae Meuschenia galii","Monacanthidae Meuschenia hippocrepis","Monacanthidae Meuschenia scaber","Monacanthidae Meuschenia venusta","Monacanthidae Nelusetta ayraud","Monacanthidae Scobinichthys granulatus","Monacanthidae Unknown spp","Monocentridae Cleidopus gloriamaris","Moridae Pseudophycis barbata","Mullidae Parupeneus chrysopleuron","Mullidae Upeneichthys vlamingii","Muraenidae Gymnothorax prasinus","Muraenidae Gymnothorax woodwardi","Myliobatidae Myliobatis tenuicaudatus","Nemipteridae Pentapodus vitta","Neosebastidae Neosebastes bougainvillii","Neosebastidae Neosebastes nigropunctatus","Neosebastidae Neosebastes pandus","Odacidae Olisthops cyanomelas","Odacidae Siphonognathus caninis","Odacidae Siphonognathus sp1","Odacidae Siphonognathus spp","Oplegnathidae Oplegnathus woodwardi","Orectolobidae Orectolobus spp","Ostraciidae Aracana aurita","Paralichthyidae Pseudorhombus sp10","Parascylliidae Parascyllium ferrugineum","Parascylliidae Parascyllium variolatum","Pempheridae Parapriacanthus elongatus","Pempherididae Pempheris klunzingeri","Pentacerotidae Parazanclistius hutchinsi","Pinguipedidae Parapercis haackei","Pinguipedidae Parapercis naevosa","Pinguipedidae Parapercis ramsayi","Pinguipedidae Parapercis spp","Platycephalidae Leviprora spp","Platycephalidae Platycephalus spp","Plesiopidae Paraplesiops meleagris","Plesiopidae Trachinops noarlungae","Pomacentridae Chromis klunzingeri","Pomacentridae Chromis westaustralis","Pomacentridae Parma bicolor","Pomacentridae Parma occidentalis","Pristiophoridae Pristiophorus cirratus","Rhinobatidae Aptychotrema vincentiana","Rhinobatidae Trygonorrhina dumerilii","Scombridae Sarda orientalis","Scombridae Unknown spp","Scorpaenidae Scorpaena sumptuosa","Scorpididae Neatypus obliquus","Scorpididae Scorpis aequipinnis","Scorpididae Scorpis georgiana","Scorpididae Tilodon sexfasciatus","Scyliorhinidae Asymbolus occiduus","Scyliorhinidae Aulohalaelurus labiosus","Serranidae Caesioperca spp","Serranidae Epinephelides armatus","Serranidae Hypoplectrodes nigroruber","Serranidae Hyporthodus octofasciatus","Serranidae Othos dentex","Sillaginidae Sillaginodes punctatus","Sillaginidae Sillago spp","Sparidae Chrysophrys auratus","Sphyraenidae Sphyraena novaehollandiae","Sphyraenidae Sphyraena spp","Sphyrnidae Sphyrna spp","Sphyrnidae Sphyrna zygaena","Squalidae Squalus spp","Tetraodontidae Omegophora armilla","Triakidae Furgaleus macki","Triakidae Galeorhinus galeus","Triakidae Mustelus antarcticus","Triglidae Chelidonichthys kumu","Triglidae Pterygotrigla polyommata","Urolophidae Trygonoptera mucosa","Urolophidae Trygonoptera ovalis","Urolophidae Urolophus circularis","campaignid","dataset","planned.or.exploratory","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length","commonwealth.zone","state.zone","raw.hdd.number","con.hdd.number","id"
"IO210",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-10_south-west_stereo-BRUVs","IO","Legacy",-34.09118897,114.8738721,20201016,10:09:00,"South-west","No-take","C.IO.6",43.5,"Hayley","Yes","Yes","National Park Zone","NA","RAW2","CON1","2020-10_south-west_stereo-BRUVs.IO210"
"IO211",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-10_south-west_stereo-BRUVs","IO","Legacy",-34.05618897,114.9063721,20201029,10:42:00,"South-west","No-take","C.IO.3",43.5,"Rachel","Yes","Yes","National Park Zone","NA","RAW4","CON3","2020-10_south-west_stereo-BRUVs.IO211"
"IO215",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"2020-10_south-west_stereo-BRUVs","IO","Legacy",-34.06868897,114.9263721,20201016,12:34:00,"South-west","No-take","C.IO.2",46.7,"Hayley","Yes","Yes","National Park Zone","NA","RAW2","CON1","2020-10_south-west_stereo-BRUVs.IO215"
"IO216",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,12,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"2020-10_south-west_stereo-BRUVs","IO","Legacy",-34.06118897,114.9163721,20201029,10:33:00,"South-west","No-take","C.IO.3",47.5,"Rachel","Yes","Yes","National Park Zone","NA","RAW4","CON3","2020-10_south-west_stereo-BRUVs.IO216"
"IO217",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,1,0,"2020-10_south-west_stereo-BRUVs","IO","Legacy",-34.06618897,114.9188721,20201016,12:43:00,"South-west","No-take","C.IO.2",47.1,"Claude","Yes","Yes","National Park Zone","NA","RAW2","NA","2020-10_south-west_stereo-BRUVs.IO217"
"IO218",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2020-10_south-west_stereo-BRUVs","IO","Legacy",-34.07368897,114.9213721,20201016,12:28:00,"South-west","No-take","C.IO.2",46.8,"Hayley","Yes","Yes","National Park Zone","NA","RAW2","CON1","2020-10_south-west_stereo-BRUVs.IO218"
"IO220",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,2,1,0,0,0,0,10,1,4,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2020-10_south-west_stereo-BRUVs","IO","Legacy",-34.05618897,114.8438721,20201015,14:39:00,"South-west","No-take","C.IO.5",43.7,"Brooke Gibbons","Yes","Yes","National Park Zone","NA","RAW2","NA","2020-10_south-west_stereo-BRUVs.IO220"
"IO222",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,3,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"2020-10_south-west_stereo-BRUVs","IO","Legacy",-34.06618897,114.8313721,20201015,14:54:00,"South-west","No-take","C.IO.4",45,"Hayley","Yes","Yes","National Park Zone","NA","RAW2","CON1","2020-10_south-west_stereo-BRUVs.IO222"
"IO223",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,14,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-10_south-west_stereo-BRUVs","IO","Legacy",-34.07118897,114.8463721,20201015,14:25:00,"South-west","No-take","C.IO.4",42.9,"Hayley","Yes","Yes","National Park Zone","NA","RAW2","CON1","2020-10_south-west_stereo-BRUVs.IO223"
"IO224",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,12,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2020-10_south-west_stereo-BRUVs","IO","Legacy",-34.06118897,114.8388721,20201015,14:35:00,"South-west","No-take","C.IO.4",43.6,"Hayley","Yes","Yes","National Park Zone","NA","RAW2","CON1","2020-10_south-west_stereo-BRUVs.IO224"
"IO225",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,20,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-10_south-west_stereo-BRUVs","IO","Legacy",-34.07118897,114.8338721,20201015,14:20:00,"South-west","No-take","C.IO.4",44.9,"Hayley","Yes","Yes","National Park Zone","NA","RAW2","CON1","2020-10_south-west_stereo-BRUVs.IO225"
"IO226",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12,1,0,0,0,0,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-10_south-west_stereo-BRUVs","IO","Legacy",-34.06368897,114.8438721,20201015,14:32:00,"South-west","No-take","C.IO.4",42.8,"Brooke Gibbons","Yes","Yes","National Park Zone","NA","RAW2","NA","2020-10_south-west_stereo-BRUVs.IO226"
"IO227",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"2020-10_south-west_stereo-BRUVs","IO","MBH",-33.99868897,114.7838721,20201019,06:37:00,"South-west","Fished","C.IO.42",52.9,"Ramesh","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW3","CON2","2020-10_south-west_stereo-BRUVs.IO227"
"IO228",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,11,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-10_south-west_stereo-BRUVs","IO","MBH",-34.00368897,114.7938721,20201019,06:46:00,"South-west","Fished","C.IO.42",50.4,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW3","NA","2020-10_south-west_stereo-BRUVs.IO228"
"IO229",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"2020-10_south-west_stereo-BRUVs","IO","MBH",-33.99368897,114.7863721,20201019,06:31:00,"South-west","Fished","C.IO.42",53,"Ramesh","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW3","CON2","2020-10_south-west_stereo-BRUVs.IO229"
"IO235",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,3,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,36,2,0,1,0,0,6,1,0,0,0,1,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,"2020-10_south-west_stereo-BRUVs","IO","Legacy",-34.06618897,114.9138721,20201016,12:49:00,"South-west","No-take","C.IO.2",46.5,"Daphne","Yes","No","National Park Zone","NA","RAW2","CON1","2020-10_south-west_stereo-BRUVs.IO235"
"IO236",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,1,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2020-10_south-west_stereo-BRUVs","IO","Legacy",-34.08118897,114.9238721,20201016,12:22:00,"South-west","No-take","C.IO.1",46.8,"Hayley","Yes","Yes","National Park Zone","NA","RAW2","NA","2020-10_south-west_stereo-BRUVs.IO236"
"IO237",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-10_south-west_stereo-BRUVs","IO","Legacy",-34.08118897,114.9363721,20201016,12:15:00,"South-west","No-take","C.IO.1",43.2,"Hayley","Yes","Yes","NA","Cape Freycinet Sanctuary Zone","RAW2","CON1","2020-10_south-west_stereo-BRUVs.IO237"
"IO239",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-10_south-west_stereo-BRUVs","IO","Legacy",-34.09118897,114.9313721,20201016,12:05:00,"South-west","No-take","C.IO.1",45.9,"Hayley","Yes","Yes","NA","Cape Freycinet Sanctuary Zone","RAW2","CON1","2020-10_south-west_stereo-BRUVs.IO239"
"IO241",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,6,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2020-10_south-west_stereo-BRUVs","IO","MBH",-33.99368897,114.7913721,20201019,06:26:00,"South-west","Fished","C.IO.42",50.6,"Ramesh","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW3","CON2","2020-10_south-west_stereo-BRUVs.IO241"
"IO244",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,14,1,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-10_south-west_stereo-BRUVs","IO","MBH",-34.00368897,114.9063721,20201019,11:35:00,"South-west","Fished","C.IO.47",44.7,"Ramesh","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW3","NA","2020-10_south-west_stereo-BRUVs.IO244"
"IO245",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-10_south-west_stereo-BRUVs","IO","MBH",-34.00868897,114.9013721,20201019,11:30:00,"South-west","Fished","C.IO.47",42.3,"Ramesh","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW3","CON2","2020-10_south-west_stereo-BRUVs.IO245"
"IO253",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-10_south-west_stereo-BRUVs","IO","MBH",-34.01368897,114.7038721,20201123,12:15:00,"South-west","Fished","C.IO.49",124,"Brooke Gibbons","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW5","BU5.5","2020-10_south-west_stereo-BRUVs.IO253"
"IO254",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2020-10_south-west_stereo-BRUVs","IO","MBH",-34.01868897,114.6963721,20201123,12:10:00,"South-west","Fished","C.IO.49",119,"Rachel","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW5.5","NA","2020-10_south-west_stereo-BRUVs.IO254"
"IO258",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,16,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2020-10_south-west_stereo-BRUVs","IO","Legacy",-33.96618897,114.9138721,20201019,12:05:00,"South-west","Fished","C.IO.20",45.2,"Ramesh","Yes","Yes","NA","NA","RAW3","CON2","2020-10_south-west_stereo-BRUVs.IO258"
"IO259",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,21,0,0,0,0,0,4,0,14,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,0,0,7,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"2020-10_south-west_stereo-BRUVs","IO","Legacy",-33.96868897,114.9213721,20201019,12:00:00,"South-west","Fished","C.IO.20",46.8,"Rachel","Yes","Yes","NA","NA","RAW3","NA","2020-10_south-west_stereo-BRUVs.IO259"
