"campaignid","sample","family","genus","species","length","number","range"
"2020-10_south-west_stereo-BRUVs","IO351","Callanthiidae","Callanthias","australis",87.52702,1,2572.93711
"2020-10_south-west_stereo-BRUVs","IO351","Callanthiidae","Callanthias","australis",86.86493,1,1668.24839
"2020-10_south-west_stereo-BRUVs","IO351","Callanthiidae","Callanthias","australis",83.6951,1,1683.98303
"2020-10_south-west_stereo-BRUVs","IO351","Callanthiidae","Callanthias","australis",82.47463,1,1883.68428
"2020-10_south-west_stereo-BRUVs","IO351","Callanthiidae","Callanthias","australis",81.20146,1,1789.75413
"2020-10_south-west_stereo-BRUVs","IO351","Callanthiidae","Callanthias","australis",77.09971,1,1631.09446
"2020-10_south-west_stereo-BRUVs","IO351","Callanthiidae","Callanthias","australis",85.02135,1,1703.86285
"2020-10_south-west_stereo-BRUVs","IO351","Callanthiidae","Callanthias","australis",89.64769,1,2010.84391
"2020-10_south-west_stereo-BRUVs","IO351","Callanthiidae","Callanthias","australis",84.57113,1,2566.28018
"2020-10_south-west_stereo-BRUVs","IO351","Callanthiidae","Callanthias","australis",70.72075,1,2727.67465
"2020-10_south-west_stereo-BRUVs","IO351","Carangidae","Pseudocaranx","spp",648.31396,1,4895.5627
"2020-10_south-west_stereo-BRUVs","IO351","Rhinobatidae","Trygonorrhina","dumerilii",NA,1,2492.59734
"2020-10_south-west_stereo-BRUVs","IO351","Scyliorhinidae","Asymbolus","occiduus",511.23804,1,3482.11422
"2020-10_south-west_stereo-BRUVs","IO351","Monacanthidae","Nelusetta","ayraud",657.24075,1,1644.98701
"2020-10_south-west_stereo-BRUVs","IO351","Monacanthidae","Nelusetta","ayraud",607.2995,1,1480.96505
"2020-10_south-west_stereo-BRUVs","IO351","Monacanthidae","Nelusetta","ayraud",594.58981,1,1510.32387
"2020-10_south-west_stereo-BRUVs","IO351","Berycidae","Centroberyx","gerrardi",438.62353,1,2772.74046
"2020-10_south-west_stereo-BRUVs","FH78","Pinguipedidae","Parapercis","ramsayi",133.95214,1,1250.28773
"2020-10_south-west_stereo-BRUVs","FH78","Pinguipedidae","Parapercis","ramsayi",68.30067,1,1060.43125
"2020-10_south-west_stereo-BRUVs","FH78","Monacanthidae","Scobinichthys","granulatus",147.41805,1,1272.56929
"2020-10_south-west_stereo-BRUVs","FH78","Gerreidae","Parequula","melbournensis",142.77742,1,928.04285
"2020-10_south-west_stereo-BRUVs","FH78","Gerreidae","Parequula","melbournensis",149.88034,1,1046.34293
"2020-10_south-west_stereo-BRUVs","FH78","Gerreidae","Parequula","melbournensis",145.82323,1,1312.60535
"2020-10_south-west_stereo-BRUVs","FH78","Gerreidae","Parequula","melbournensis",153.83829,1,1400.40486
"2020-10_south-west_stereo-BRUVs","FH78","Monacanthidae","Acanthaluteres","vittiger",165.97677,1,1137.28801
"2020-10_south-west_stereo-BRUVs","FH78","Platycephalidae","Platycephalus","spp",282.08192,1,1595.28068
"2020-10_south-west_stereo-BRUVs","IO369","Labridae","Suezichthys","bifurcatus",108.07316,1,1883.6902
"2020-10_south-west_stereo-BRUVs","IO369","Labridae","Suezichthys","bifurcatus",91.55758,1,2111.8579
"2020-10_south-west_stereo-BRUVs","IO369","Mullidae","Parupeneus","chrysopleuron",131.86581,1,4195.76592
"2020-10_south-west_stereo-BRUVs","IO369","Callanthiidae","Callanthias","australis",71.93615,1,2650.38545
"2020-10_south-west_stereo-BRUVs","IO369","Callanthiidae","Callanthias","australis",80.15884,1,3496.58344
"2020-10_south-west_stereo-BRUVs","IO369","Callanthiidae","Callanthias","australis",80.63486,1,2376.77984
"2020-10_south-west_stereo-BRUVs","IO369","Callanthiidae","Callanthias","australis",70.8834,1,2671.07269
"2020-10_south-west_stereo-BRUVs","IO369","Callanthiidae","Callanthias","australis",104.34117,1,3371.43274
"2020-10_south-west_stereo-BRUVs","IO369","Callanthiidae","Callanthias","australis",71.85387,1,3234.19817
"2020-10_south-west_stereo-BRUVs","IO369","Callanthiidae","Callanthias","australis",74.11203,1,2738.47452
"2020-10_south-west_stereo-BRUVs","IO369","Callanthiidae","Callanthias","australis",81.3587,1,2552.21705
"2020-10_south-west_stereo-BRUVs","IO369","Callanthiidae","Callanthias","australis",101.87961,1,2642.50295
"2020-10_south-west_stereo-BRUVs","IO369","Callanthiidae","Callanthias","australis",69.46659,1,2698.71023
"2020-10_south-west_stereo-BRUVs","IO369","Callanthiidae","Callanthias","australis",80.47635,1,3229.55805
"2020-10_south-west_stereo-BRUVs","IO369","Serranidae","Caesioperca","spp",102.06816,1,3791.40295
"2020-10_south-west_stereo-BRUVs","IO369","Callanthiidae","Callanthias","australis",71.4337,1,2889.58825
"2020-10_south-west_stereo-BRUVs","IO369","Callanthiidae","Callanthias","australis",78.98836,1,3587.43931
"2020-10_south-west_stereo-BRUVs","IO369","Callanthiidae","Callanthias","australis",73.42076,1,2687.99845
"2020-10_south-west_stereo-BRUVs","IO369","Callanthiidae","Callanthias","australis",66.831,1,2448.94762
"2020-10_south-west_stereo-BRUVs","IO369","Serranidae","Caesioperca","spp",103.52504,1,4379.63455
"2020-10_south-west_stereo-BRUVs","IO369","Serranidae","Caesioperca","spp",96.38132,1,2740.09755
"2020-10_south-west_stereo-BRUVs","IO369","Monacanthidae","Nelusetta","ayraud",617.34288,1,1448.74692
"2020-10_south-west_stereo-BRUVs","IO369","Monacanthidae","Nelusetta","ayraud",241.54471,1,2683.26778
"2020-10_south-west_stereo-BRUVs","IO369","Monacanthidae","Nelusetta","ayraud",634.78853,1,3569.86871
"2020-10_south-west_stereo-BRUVs","IO369","Monacanthidae","Nelusetta","ayraud",635.0739,1,3142.30117
"2020-10_south-west_stereo-BRUVs","IO369","Oplegnathidae","Oplegnathus","woodwardi",320.20433,1,4142.35359
"2020-10_south-west_stereo-BRUVs","IO369","Carangidae","Pseudocaranx","spp",405.13734,1,6021.98177
"2020-10_south-west_stereo-BRUVs","IO369","Carangidae","Pseudocaranx","spp",536.66004,1,6518.70502
"2020-10_south-west_stereo-BRUVs","IO369","Carangidae","Pseudocaranx","spp",440.58092,1,6487.94931
"2020-10_south-west_stereo-BRUVs","IO262","Oplegnathidae","Oplegnathus","woodwardi",396.47506,1,1969.10902
"2020-10_south-west_stereo-BRUVs","IO262","Scorpididae","Neatypus","obliquus",42.51411,1,1097.17149
"2020-10_south-west_stereo-BRUVs","IO262","Scorpididae","Neatypus","obliquus",67.79625,1,1986.73823
"2020-10_south-west_stereo-BRUVs","IO262","Scorpididae","Neatypus","obliquus",83.35033,1,1769.15364
"2020-10_south-west_stereo-BRUVs","IO262","Scorpididae","Neatypus","obliquus",42.66665,1,1613.56793
"2020-10_south-west_stereo-BRUVs","IO262","Labridae","Eupetrichthys","angustipes",83.30264,1,3316.2922
"2020-10_south-west_stereo-BRUVs","IO262","Labridae","Pseudolabrus","biserialis",119.66088,1,1944.89303
"2020-10_south-west_stereo-BRUVs","IO262","Labridae","Pseudolabrus","biserialis",100.67048,1,1661.36277
"2020-10_south-west_stereo-BRUVs","IO262","Labridae","Pseudolabrus","biserialis",114.93203,1,1783.35727
"2020-10_south-west_stereo-BRUVs","IO262","Labridae","Pseudolabrus","biserialis",81.41272,1,1471.634
"2020-10_south-west_stereo-BRUVs","IO262","Labridae","Pseudolabrus","biserialis",128.06394,1,1643.486
"2020-10_south-west_stereo-BRUVs","IO262","Labridae","Pseudolabrus","biserialis",144.94965,1,1170.79796
"2020-10_south-west_stereo-BRUVs","IO262","Labridae","Pseudolabrus","biserialis",110.02566,1,1744.82691
"2020-10_south-west_stereo-BRUVs","IO262","Labridae","Pseudolabrus","biserialis",88.16256,1,1781.02197
"2020-10_south-west_stereo-BRUVs","IO262","Labridae","Austrolabrus","maculatus",98.52722,1,1853.32563
"2020-10_south-west_stereo-BRUVs","IO262","Mullidae","Upeneichthys","vlamingii",210.77221,1,2129.8423
"2020-10_south-west_stereo-BRUVs","IO262","Labridae","Coris","auricularis",372.27959,1,3863.06206
"2020-10_south-west_stereo-BRUVs","IO262","Labridae","Notolabrus","parilus",375.75105,1,5157.85801
"2020-10_south-west_stereo-BRUVs","IO262","Labridae","Coris","auricularis",115.23985,1,2380.35759
"2020-10_south-west_stereo-BRUVs","IO262","Labridae","Ophthalmolepis","lineolatus",207.59183,1,1844.19289
"2020-10_south-west_stereo-BRUVs","IO262","Labridae","Ophthalmolepis","lineolatus",281.55712,1,3733.15172
"2020-10_south-west_stereo-BRUVs","IO262","Labridae","Ophthalmolepis","lineolatus",167.74156,1,2234.64137
"2020-10_south-west_stereo-BRUVs","IO262","Labridae","Ophthalmolepis","lineolatus",158.29429,1,2356.26873
"2020-10_south-west_stereo-BRUVs","IO262","Labridae","Ophthalmolepis","lineolatus",240.456,1,3535.38763
"2020-10_south-west_stereo-BRUVs","IO262","Heterodontidae","Heterodontus","portusjacksoni",516.10309,1,1403.22457
"2020-10_south-west_stereo-BRUVs","IO262","Heterodontidae","Heterodontus","portusjacksoni",532.45186,1,2105.8727
"2020-10_south-west_stereo-BRUVs","IO80","Mullidae","Upeneichthys","vlamingii",208.04503,1,2991.23145
"2020-10_south-west_stereo-BRUVs","IO80","Monacanthidae","Meuschenia","galii",243.82135,1,2170.20351
"2020-10_south-west_stereo-BRUVs","IO80","Labridae","Coris","auricularis",257.98035,1,4605.60544
"2020-10_south-west_stereo-BRUVs","IO80","Labridae","Coris","auricularis",146.14737,1,2094.05394
"2020-10_south-west_stereo-BRUVs","IO80","Labridae","Coris","auricularis",132.31894,1,2210.25249
"2020-10_south-west_stereo-BRUVs","IO80","Labridae","Coris","auricularis",117.87072,1,2405.01581
"2020-10_south-west_stereo-BRUVs","IO80","Labridae","Ophthalmolepis","lineolatus",154.66998,1,2012.82926
"2020-10_south-west_stereo-BRUVs","IO80","Labridae","Ophthalmolepis","lineolatus",172.60625,1,2695.18294
"2020-10_south-west_stereo-BRUVs","IO80","Labridae","Ophthalmolepis","lineolatus",115.8931,1,1873.49141
"2020-10_south-west_stereo-BRUVs","IO80","Labridae","Ophthalmolepis","lineolatus",176.01701,1,2500.7088
"2020-10_south-west_stereo-BRUVs","IO80","Labridae","Ophthalmolepis","lineolatus",105.01369,1,1704.51803
"2020-10_south-west_stereo-BRUVs","IO80","Labridae","Ophthalmolepis","lineolatus",142.17451,1,2166.36714
"2020-10_south-west_stereo-BRUVs","IO80","Labridae","Austrolabrus","maculatus",99.27526,1,1751.73311
"2020-10_south-west_stereo-BRUVs","IO80","Labridae","Pseudolabrus","biserialis",75.72939,1,2364.77117
"2020-10_south-west_stereo-BRUVs","IO80","Labridae","Pseudolabrus","biserialis",78.27552,1,1793.13804
"2020-10_south-west_stereo-BRUVs","IO80","Labridae","Pseudolabrus","biserialis",78.03165,1,1576.63536
"2020-10_south-west_stereo-BRUVs","IO80","Labridae","Pseudolabrus","biserialis",150.16074,1,1579.25027
"2020-10_south-west_stereo-BRUVs","IO80","Odacidae","Siphonognathus","sp1",104.31925,1,1865.31038
"2020-10_south-west_stereo-BRUVs","IO80","Odacidae","Siphonognathus","sp1",102.42912,1,1933.22616
"2020-10_south-west_stereo-BRUVs","IO343","Carangidae","Seriola","hippos",1021.8845,1,3017.23148
"2020-10_south-west_stereo-BRUVs","IO343","Carangidae","Seriola","hippos",891.08762,1,2906.89933
"2020-10_south-west_stereo-BRUVs","IO343","Carangidae","Seriola","hippos",924.6367,1,2793.22839
"2020-10_south-west_stereo-BRUVs","IO343","Carangidae","Seriola","hippos",922.4207,1,2633.49277
"2020-10_south-west_stereo-BRUVs","IO343","Berycidae","Centroberyx","gerrardi",529.32547,1,3929.58627
"2020-10_south-west_stereo-BRUVs","IO343","Berycidae","Centroberyx","gerrardi",447.08788,1,5647.27939
"2020-10_south-west_stereo-BRUVs","IO343","Berycidae","Centroberyx","gerrardi",458.14561,1,4538.25696
"2020-10_south-west_stereo-BRUVs","IO343","Berycidae","Centroberyx","gerrardi",498.23982,1,4865.55317
"2020-10_south-west_stereo-BRUVs","IO343","Berycidae","Centroberyx","gerrardi",486.2299,1,3768.40594
"2020-10_south-west_stereo-BRUVs","IO343","Berycidae","Centroberyx","gerrardi",524.95047,1,4196.04861
"2020-10_south-west_stereo-BRUVs","IO343","Berycidae","Centroberyx","gerrardi",405.20448,1,5419.49004
"2020-10_south-west_stereo-BRUVs","IO343","Berycidae","Centroberyx","gerrardi",465.09164,1,4608.02226
"2020-10_south-west_stereo-BRUVs","IO343","Berycidae","Centroberyx","gerrardi",497.34006,1,5073.49288
"2020-10_south-west_stereo-BRUVs","IO343","Berycidae","Centroberyx","gerrardi",520.58167,1,4900.09473
"2020-10_south-west_stereo-BRUVs","IO343","Berycidae","Centroberyx","gerrardi",484.13184,1,5438.09236
"2020-10_south-west_stereo-BRUVs","IO343","Berycidae","Centroberyx","gerrardi",454.18656,1,5067.52067
"2020-10_south-west_stereo-BRUVs","IO343","Berycidae","Centroberyx","gerrardi",385.04714,1,4780.44624
"2020-10_south-west_stereo-BRUVs","IO343","Berycidae","Centroberyx","gerrardi",466.80272,1,5533.02623
"2020-10_south-west_stereo-BRUVs","IO343","Berycidae","Centroberyx","gerrardi",489.37702,1,4790.10602
"2020-10_south-west_stereo-BRUVs","IO343","Berycidae","Centroberyx","gerrardi",558.88231,1,4880.25275
"2020-10_south-west_stereo-BRUVs","IO343","Berycidae","Centroberyx","gerrardi",520.64794,1,5141.28645
"2020-10_south-west_stereo-BRUVs","IO343","Berycidae","Centroberyx","gerrardi",439.01016,1,5175.65202
"2020-10_south-west_stereo-BRUVs","IO343","Berycidae","Centroberyx","gerrardi",402.44923,1,5805.21824
"2020-10_south-west_stereo-BRUVs","IO343","Berycidae","Centroberyx","gerrardi",450.92965,1,4966.63399
"2020-10_south-west_stereo-BRUVs","IO343","Berycidae","Centroberyx","gerrardi",506.2048,1,4204.11239
"2020-10_south-west_stereo-BRUVs","IO343","Berycidae","Centroberyx","gerrardi",502.33868,1,3409.52177
"2020-10_south-west_stereo-BRUVs","IO343","Berycidae","Centroberyx","gerrardi",442.39814,1,2823.49334
"2020-10_south-west_stereo-BRUVs","IO343","Berycidae","Centroberyx","gerrardi",368.02489,1,3611.36414
"2020-10_south-west_stereo-BRUVs","IO343","Berycidae","Centroberyx","gerrardi",448.15975,1,2847.6602
"2020-10_south-west_stereo-BRUVs","IO343","Berycidae","Centroberyx","gerrardi",481.32963,1,3566.66827
"2020-10_south-west_stereo-BRUVs","IO343","Berycidae","Centroberyx","gerrardi",473.57232,1,2588.78396
"2020-10_south-west_stereo-BRUVs","IO343","Cheilodactylidae","Nemadactylus","valenciennesi",746.83031,1,6633.79441
"2020-10_south-west_stereo-BRUVs","IO343","Monacanthidae","Nelusetta","ayraud",600.48378,1,1187.37754
"2020-10_south-west_stereo-BRUVs","IO343","Labridae","Bodianus","vulpinus",415.31506,1,3862.73762
"2020-10_south-west_stereo-BRUVs","IO343","Monacanthidae","Nelusetta","ayraud",661.36765,1,1518.1009
"2020-10_south-west_stereo-BRUVs","IO343","Sparidae","Chrysophrys","auratus",343.49382,1,3292.15892
"2020-10_south-west_stereo-BRUVs","IO343","Sparidae","Chrysophrys","auratus",233.15212,1,2247.6166
"2020-10_south-west_stereo-BRUVs","IO343","Sparidae","Chrysophrys","auratus",337.97389,1,3298.33095
"2020-10_south-west_stereo-BRUVs","IO343","Sparidae","Chrysophrys","auratus",337.72631,1,3038.75708
"2020-10_south-west_stereo-BRUVs","IO343","Sparidae","Chrysophrys","auratus",420.79801,1,3021.28918
"2020-10_south-west_stereo-BRUVs","IO343","Sparidae","Chrysophrys","auratus",351.74991,1,4093.36517
"2020-10_south-west_stereo-BRUVs","IO343","Sparidae","Chrysophrys","auratus",511.78188,1,1353.8345
"2020-10_south-west_stereo-BRUVs","IO343","Sparidae","Chrysophrys","auratus",379.28621,1,1894.85391
"2020-10_south-west_stereo-BRUVs","IO343","Carangidae","Pseudocaranx","spp",816.89092,1,7110.09017
"2020-10_south-west_stereo-BRUVs","IO343","Carangidae","Pseudocaranx","spp",613.81142,1,7450.3949
"2020-10_south-west_stereo-BRUVs","IO343","Carangidae","Pseudocaranx","spp",528.17551,1,6876.50101
"2020-10_south-west_stereo-BRUVs","IO343","Carangidae","Pseudocaranx","spp",479.3855,1,6930.18162
"2020-10_south-west_stereo-BRUVs","IO266","Scorpididae","Tilodon","sexfasciatus",351.37811,1,1235.81434
"2020-10_south-west_stereo-BRUVs","IO266","Oplegnathidae","Oplegnathus","woodwardi",368.15959,1,1418.2641
"2020-10_south-west_stereo-BRUVs","IO266","Mullidae","Parupeneus","chrysopleuron",182.49645,1,2103.64735
"2020-10_south-west_stereo-BRUVs","IO266","Sparidae","Chrysophrys","auratus",486.63279,1,2133.26104
"2020-10_south-west_stereo-BRUVs","IO266","Labridae","Suezichthys","bifurcatus",118.86349,1,1446.05176
"2020-10_south-west_stereo-BRUVs","IO266","Monacanthidae","Acanthaluteres","brownii",452.15947,1,5165.0811
"2020-10_south-west_stereo-BRUVs","IO266","Labridae","Coris","auricularis",138.0414,1,1731.34001
"2020-10_south-west_stereo-BRUVs","IO266","Labridae","Coris","auricularis",135.04593,1,1188.79556
"2020-10_south-west_stereo-BRUVs","IO266","Labridae","Coris","auricularis",142.60626,1,1020.28048
"2020-10_south-west_stereo-BRUVs","IO81","Labridae","Pseudolabrus","biserialis",116.87782,1,2693.08004
"2020-10_south-west_stereo-BRUVs","IO81","Labridae","Eupetrichthys","angustipes",76.81401,1,2237.55306
"2020-10_south-west_stereo-BRUVs","IO81","Monacanthidae","Meuschenia","galii",246.55584,1,1234.35585
"2020-10_south-west_stereo-BRUVs","IO81","Labridae","Austrolabrus","maculatus",103.04474,1,3172.67411
"2020-10_south-west_stereo-BRUVs","IO81","Scorpididae","Tilodon","sexfasciatus",332.72695,1,2673.15027
"2020-10_south-west_stereo-BRUVs","IO81","Labridae","Ophthalmolepis","lineolatus",121.7638,1,2284.83561
"2020-10_south-west_stereo-BRUVs","IO81","Labridae","Ophthalmolepis","lineolatus",117.25329,1,3560.47553
"2020-10_south-west_stereo-BRUVs","IO81","Labridae","Ophthalmolepis","lineolatus",152.29357,1,2768.70544
"2020-10_south-west_stereo-BRUVs","IO81","Labridae","Ophthalmolepis","lineolatus",199.5176,1,4210.58862
"2020-10_south-west_stereo-BRUVs","IO81","Labridae","Ophthalmolepis","lineolatus",212.14996,1,5154.78046
"2020-10_south-west_stereo-BRUVs","IO81","Labridae","Ophthalmolepis","lineolatus",232.89118,1,4651.64173
"2020-10_south-west_stereo-BRUVs","IO81","Labridae","Ophthalmolepis","lineolatus",106.65702,1,4406.78932
"2020-10_south-west_stereo-BRUVs","IO81","Carangidae","Pseudocaranx","spp",272.89848,1,2823.25471
"2020-10_south-west_stereo-BRUVs","IO81","Carangidae","Pseudocaranx","spp",280.79197,1,2638.52519
"2020-10_south-west_stereo-BRUVs","IO81","Glaucosomatidae","Glaucosoma","hebraicum",506.66063,1,4850.67463
"2020-10_south-west_stereo-BRUVs","IO81","Heterodontidae","Heterodontus","portusjacksoni",505.69716,1,3050.81663
"2020-10_south-west_stereo-BRUVs","IO81","Labridae","Coris","auricularis",83.89008,1,3713.33935
"2020-10_south-west_stereo-BRUVs","IO81","Labridae","Coris","auricularis",102.43732,1,4752.07291
"2020-10_south-west_stereo-BRUVs","IO81","Labridae","Coris","auricularis",88.07668,1,3092.61744
"2020-10_south-west_stereo-BRUVs","IO81","Labridae","Coris","auricularis",108.26592,1,3093.70677
"2020-10_south-west_stereo-BRUVs","IO81","Labridae","Coris","auricularis",124.33781,1,5428.06469
"2020-10_south-west_stereo-BRUVs","IO81","Labridae","Coris","auricularis",140.06037,1,3297.98827
"2020-10_south-west_stereo-BRUVs","IO81","Labridae","Coris","auricularis",137.82923,1,2990.51547
"2020-10_south-west_stereo-BRUVs","IO81","Labridae","Coris","auricularis",126.78634,1,5162.372
"2020-10_south-west_stereo-BRUVs","IO81","Labridae","Coris","auricularis",120.98318,1,4616.97884
"2020-10_south-west_stereo-BRUVs","IO81","Labridae","Coris","auricularis",138.24132,1,4331.33881
"2020-10_south-west_stereo-BRUVs","IO81","Monacanthidae","Nelusetta","ayraud",747.93892,1,3599.81155
"2020-10_south-west_stereo-BRUVs","IO91","Labridae","Austrolabrus","maculatus",111.73496,1,2196.82229
"2020-10_south-west_stereo-BRUVs","IO91","Labridae","Pseudolabrus","biserialis",138.00655,1,1417.26257
"2020-10_south-west_stereo-BRUVs","IO91","Pomacentridae","Chromis","klunzingeri",56.26556,1,1039.41629
"2020-10_south-west_stereo-BRUVs","IO91","Mullidae","Upeneichthys","vlamingii",269.35095,1,1715.28369
"2020-10_south-west_stereo-BRUVs","IO91","Labridae","Ophthalmolepis","lineolatus",112.08096,1,1948.29758
"2020-10_south-west_stereo-BRUVs","IO91","Labridae","Ophthalmolepis","lineolatus",209.23939,1,3656.85703
"2020-10_south-west_stereo-BRUVs","IO91","Labridae","Ophthalmolepis","lineolatus",108.37834,1,1860.82751
"2020-10_south-west_stereo-BRUVs","IO91","Monacanthidae","Meuschenia","galii",238.25994,1,2385.99319
"2020-10_south-west_stereo-BRUVs","IO91","Labridae","Eupetrichthys","angustipes",98.90271,1,3059.96838
"2020-10_south-west_stereo-BRUVs","IO91","Labridae","Eupetrichthys","angustipes",91.42217,1,3386.186
"2020-10_south-west_stereo-BRUVs","IO91","Serranidae","Caesioperca","spp",143.15377,1,2675.47162
"2020-10_south-west_stereo-BRUVs","IO91","Serranidae","Caesioperca","spp",121.9917,1,2391.17948
