"id","campaignid","sample","family","genus","species","length","range","dataset","planned.or.exploratory","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length","commonwealth.zone","state.zone","raw.hdd.number","con.hdd.number"
"2020-06_south-west_stereo-BRUVs.03","2020-06_south-west_stereo-BRUVs","03","Pomacentridae","Chromis","klunzingeri",76.41225,2460.5324,"NA","MBH",-34.126906,114.925945,20200602,09:27:00,"South-west","No-take","c1",39.3,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.03","2020-06_south-west_stereo-BRUVs","03","Pomacentridae","Chromis","klunzingeri",79.89234,2416.68014,"NA","MBH",-34.126906,114.925945,20200602,09:27:00,"South-west","No-take","c1",39.3,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.03","2020-06_south-west_stereo-BRUVs","03","Pomacentridae","Chromis","klunzingeri",75.48745,1845.76232,"NA","MBH",-34.126906,114.925945,20200602,09:27:00,"South-west","No-take","c1",39.3,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.03","2020-06_south-west_stereo-BRUVs","03","Pomacentridae","Chromis","klunzingeri",79.46817,2092.50516,"NA","MBH",-34.126906,114.925945,20200602,09:27:00,"South-west","No-take","c1",39.3,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.03","2020-06_south-west_stereo-BRUVs","03","Pomacentridae","Chromis","klunzingeri",70.62834,2782.58899,"NA","MBH",-34.126906,114.925945,20200602,09:27:00,"South-west","No-take","c1",39.3,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.03","2020-06_south-west_stereo-BRUVs","03","Pomacentridae","Chromis","klunzingeri",74.59777,2027.16448,"NA","MBH",-34.126906,114.925945,20200602,09:27:00,"South-west","No-take","c1",39.3,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.03","2020-06_south-west_stereo-BRUVs","03","Pomacentridae","Chromis","klunzingeri",69.19749,2787.39343,"NA","MBH",-34.126906,114.925945,20200602,09:27:00,"South-west","No-take","c1",39.3,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.03","2020-06_south-west_stereo-BRUVs","03","Pomacentridae","Chromis","klunzingeri",79.25179,1541.49965,"NA","MBH",-34.126906,114.925945,20200602,09:27:00,"South-west","No-take","c1",39.3,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.03","2020-06_south-west_stereo-BRUVs","03","Pomacentridae","Chromis","klunzingeri",73.49328,3054.326,"NA","MBH",-34.126906,114.925945,20200602,09:27:00,"South-west","No-take","c1",39.3,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.03","2020-06_south-west_stereo-BRUVs","03","Pomacentridae","Chromis","klunzingeri",75.97569,1775.04919,"NA","MBH",-34.126906,114.925945,20200602,09:27:00,"South-west","No-take","c1",39.3,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.03","2020-06_south-west_stereo-BRUVs","03","Pomacentridae","Chromis","klunzingeri",78.02273,1956.38209,"NA","MBH",-34.126906,114.925945,20200602,09:27:00,"South-west","No-take","c1",39.3,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.03","2020-06_south-west_stereo-BRUVs","03","Scorpididae","Neatypus","obliquus",81.45207,1889.69242,"NA","MBH",-34.126906,114.925945,20200602,09:27:00,"South-west","No-take","c1",39.3,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.03","2020-06_south-west_stereo-BRUVs","03","Scorpididae","Neatypus","obliquus",142.7334,1677.61027,"NA","MBH",-34.126906,114.925945,20200602,09:27:00,"South-west","No-take","c1",39.3,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.03","2020-06_south-west_stereo-BRUVs","03","Scorpididae","Neatypus","obliquus",85.5597,1327.30199,"NA","MBH",-34.126906,114.925945,20200602,09:27:00,"South-west","No-take","c1",39.3,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.03","2020-06_south-west_stereo-BRUVs","03","Scorpididae","Neatypus","obliquus",83.97469,1393.33616,"NA","MBH",-34.126906,114.925945,20200602,09:27:00,"South-west","No-take","c1",39.3,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.03","2020-06_south-west_stereo-BRUVs","03","Scorpididae","Neatypus","obliquus",83.90355,1460.54771,"NA","MBH",-34.126906,114.925945,20200602,09:27:00,"South-west","No-take","c1",39.3,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.03","2020-06_south-west_stereo-BRUVs","03","Scorpididae","Neatypus","obliquus",77.38731,1380.37383,"NA","MBH",-34.126906,114.925945,20200602,09:27:00,"South-west","No-take","c1",39.3,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.03","2020-06_south-west_stereo-BRUVs","03","Scorpididae","Neatypus","obliquus",77.90743,1315.45042,"NA","MBH",-34.126906,114.925945,20200602,09:27:00,"South-west","No-take","c1",39.3,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.03","2020-06_south-west_stereo-BRUVs","03","Scorpididae","Neatypus","obliquus",73.11662,1634.30192,"NA","MBH",-34.126906,114.925945,20200602,09:27:00,"South-west","No-take","c1",39.3,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.03","2020-06_south-west_stereo-BRUVs","03","Scorpididae","Neatypus","obliquus",102.86295,1555.82832,"NA","MBH",-34.126906,114.925945,20200602,09:27:00,"South-west","No-take","c1",39.3,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.03","2020-06_south-west_stereo-BRUVs","03","Sparidae","Chrysophrys","auratus",388.07084,1662.87874,"NA","MBH",-34.126906,114.925945,20200602,09:27:00,"South-west","No-take","c1",39.3,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.03","2020-06_south-west_stereo-BRUVs","03","Sparidae","Chrysophrys","auratus",388.46112,1308.55093,"NA","MBH",-34.126906,114.925945,20200602,09:27:00,"South-west","No-take","c1",39.3,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.03","2020-06_south-west_stereo-BRUVs","03","Triakidae","Furgaleus","macki",1283.4758,2544.81557,"NA","MBH",-34.126906,114.925945,20200602,09:27:00,"South-west","No-take","c1",39.3,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.04","2020-06_south-west_stereo-BRUVs","04","Aulopidae","Latropiscis","purpurissatus",188.58429,4111.75566,"NA","MBH",-34.122634,114.920337,20200602,09:44:00,"South-west","No-take","c2",44.1,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.04","2020-06_south-west_stereo-BRUVs","04","Carangidae","Pseudocaranx","spp",238.44891,2269.38529,"NA","MBH",-34.122634,114.920337,20200602,09:44:00,"South-west","No-take","c2",44.1,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.04","2020-06_south-west_stereo-BRUVs","04","Carangidae","Pseudocaranx","spp",231.61889,2329.13873,"NA","MBH",-34.122634,114.920337,20200602,09:44:00,"South-west","No-take","c2",44.1,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.04","2020-06_south-west_stereo-BRUVs","04","Carangidae","Pseudocaranx","spp",243.45736,2073.6542,"NA","MBH",-34.122634,114.920337,20200602,09:44:00,"South-west","No-take","c2",44.1,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.04","2020-06_south-west_stereo-BRUVs","04","Cheilodactylidae","Nemadactylus","valenciennesi",408.42838,2581.75535,"NA","MBH",-34.122634,114.920337,20200602,09:44:00,"South-west","No-take","c2",44.1,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.04","2020-06_south-west_stereo-BRUVs","04","Cheilodactylidae","Nemadactylus","valenciennesi",408.08191,3385.32718,"NA","MBH",-34.122634,114.920337,20200602,09:44:00,"South-west","No-take","c2",44.1,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.04","2020-06_south-west_stereo-BRUVs","04","Cheilodactylidae","Nemadactylus","valenciennesi",380.60371,3992.76011,"NA","MBH",-34.122634,114.920337,20200602,09:44:00,"South-west","No-take","c2",44.1,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.04","2020-06_south-west_stereo-BRUVs","04","Labridae","Coris","auricularis",365.29453,1351.01487,"NA","MBH",-34.122634,114.920337,20200602,09:44:00,"South-west","No-take","c2",44.1,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.04","2020-06_south-west_stereo-BRUVs","04","Labridae","Ophthalmolepis","lineolatus",240.01539,5829.04584,"NA","MBH",-34.122634,114.920337,20200602,09:44:00,"South-west","No-take","c2",44.1,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.04","2020-06_south-west_stereo-BRUVs","04","Labridae","Ophthalmolepis","lineolatus",314.66063,6640.4647,"NA","MBH",-34.122634,114.920337,20200602,09:44:00,"South-west","No-take","c2",44.1,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.04","2020-06_south-west_stereo-BRUVs","04","Labridae","Pseudolabrus","biserialis",191.90524,3377.67798,"NA","MBH",-34.122634,114.920337,20200602,09:44:00,"South-west","No-take","c2",44.1,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.04","2020-06_south-west_stereo-BRUVs","04","Scorpididae","Neatypus","obliquus",131.8184,2992.3658,"NA","MBH",-34.122634,114.920337,20200602,09:44:00,"South-west","No-take","c2",44.1,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.04","2020-06_south-west_stereo-BRUVs","04","Scorpididae","Neatypus","obliquus",103.2111,2868.25202,"NA","MBH",-34.122634,114.920337,20200602,09:44:00,"South-west","No-take","c2",44.1,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.04","2020-06_south-west_stereo-BRUVs","04","Scorpididae","Neatypus","obliquus",90.62683,1510.62306,"NA","MBH",-34.122634,114.920337,20200602,09:44:00,"South-west","No-take","c2",44.1,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.04","2020-06_south-west_stereo-BRUVs","04","Scorpididae","Neatypus","obliquus",94.75215,1450.72523,"NA","MBH",-34.122634,114.920337,20200602,09:44:00,"South-west","No-take","c2",44.1,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.04","2020-06_south-west_stereo-BRUVs","04","Scorpididae","Neatypus","obliquus",92.14024,1255.76957,"NA","MBH",-34.122634,114.920337,20200602,09:44:00,"South-west","No-take","c2",44.1,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.04","2020-06_south-west_stereo-BRUVs","04","Scorpididae","Neatypus","obliquus",204.82464,2573.54154,"NA","MBH",-34.122634,114.920337,20200602,09:44:00,"South-west","No-take","c2",44.1,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.04","2020-06_south-west_stereo-BRUVs","04","Scorpididae","Neatypus","obliquus",91.97715,1454.13165,"NA","MBH",-34.122634,114.920337,20200602,09:44:00,"South-west","No-take","c2",44.1,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.04","2020-06_south-west_stereo-BRUVs","04","Scorpididae","Neatypus","obliquus",201.93803,1654.42063,"NA","MBH",-34.122634,114.920337,20200602,09:44:00,"South-west","No-take","c2",44.1,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.04","2020-06_south-west_stereo-BRUVs","04","Scorpididae","Neatypus","obliquus",156.66737,1111.78444,"NA","MBH",-34.122634,114.920337,20200602,09:44:00,"South-west","No-take","c2",44.1,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.04","2020-06_south-west_stereo-BRUVs","04","Scorpididae","Neatypus","obliquus",79.76113,634.94789,"NA","MBH",-34.122634,114.920337,20200602,09:44:00,"South-west","No-take","c2",44.1,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.04","2020-06_south-west_stereo-BRUVs","04","Sparidae","Chrysophrys","auratus",356.03161,1789.88961,"NA","MBH",-34.122634,114.920337,20200602,09:44:00,"South-west","No-take","c2",44.1,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.04","2020-06_south-west_stereo-BRUVs","04","Sparidae","Chrysophrys","auratus",438.13063,4939.17342,"NA","MBH",-34.122634,114.920337,20200602,09:44:00,"South-west","No-take","c2",44.1,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.04","2020-06_south-west_stereo-BRUVs","04","Sparidae","Chrysophrys","auratus",416.83886,1421.54123,"NA","MBH",-34.122634,114.920337,20200602,09:44:00,"South-west","No-take","c2",44.1,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.04","2020-06_south-west_stereo-BRUVs","04","Triakidae","Mustelus","antarcticus",1173.91653,1637.03548,"NA","MBH",-34.122634,114.920337,20200602,09:44:00,"South-west","No-take","c2",44.1,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.05","2020-06_south-west_stereo-BRUVs","05","Gerreidae","Parequula","melbournensis",90.60999,1822.08103,"NA","MBH",-34.131497,114.915753,20200602,09:57:00,"South-west","No-take","c3",44.1,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.05","2020-06_south-west_stereo-BRUVs","05","Gerreidae","Parequula","melbournensis",87.5399,1506.92452,"NA","MBH",-34.131497,114.915753,20200602,09:57:00,"South-west","No-take","c3",44.1,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.05","2020-06_south-west_stereo-BRUVs","05","Gerreidae","Parequula","melbournensis",94.52875,2083.42122,"NA","MBH",-34.131497,114.915753,20200602,09:57:00,"South-west","No-take","c3",44.1,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.05","2020-06_south-west_stereo-BRUVs","05","Gerreidae","Parequula","melbournensis",84.21653,2609.45925,"NA","MBH",-34.131497,114.915753,20200602,09:57:00,"South-west","No-take","c3",44.1,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.05","2020-06_south-west_stereo-BRUVs","05","Gerreidae","Parequula","melbournensis",84.57216,1645.05188,"NA","MBH",-34.131497,114.915753,20200602,09:57:00,"South-west","No-take","c3",44.1,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.05","2020-06_south-west_stereo-BRUVs","05","Gerreidae","Parequula","melbournensis",81.19395,1766.35143,"NA","MBH",-34.131497,114.915753,20200602,09:57:00,"South-west","No-take","c3",44.1,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.05","2020-06_south-west_stereo-BRUVs","05","Gerreidae","Parequula","melbournensis",93.13357,1863.78809,"NA","MBH",-34.131497,114.915753,20200602,09:57:00,"South-west","No-take","c3",44.1,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.05","2020-06_south-west_stereo-BRUVs","05","Heterodontidae","Heterodontus","portusjacksoni",491.86869,3393.89016,"NA","MBH",-34.131497,114.915753,20200602,09:57:00,"South-west","No-take","c3",44.1,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.05","2020-06_south-west_stereo-BRUVs","05","Labridae","Austrolabrus","maculatus",86.77555,1330.33507,"NA","MBH",-34.131497,114.915753,20200602,09:57:00,"South-west","No-take","c3",44.1,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.05","2020-06_south-west_stereo-BRUVs","05","Labridae","Ophthalmolepis","lineolatus",223.91385,1472.89521,"NA","MBH",-34.131497,114.915753,20200602,09:57:00,"South-west","No-take","c3",44.1,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.05","2020-06_south-west_stereo-BRUVs","05","Labridae","Ophthalmolepis","lineolatus",180.02383,3852.98595,"NA","MBH",-34.131497,114.915753,20200602,09:57:00,"South-west","No-take","c3",44.1,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.05","2020-06_south-west_stereo-BRUVs","05","Labridae","Ophthalmolepis","lineolatus",182.08439,2492.92551,"NA","MBH",-34.131497,114.915753,20200602,09:57:00,"South-west","No-take","c3",44.1,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.05","2020-06_south-west_stereo-BRUVs","05","Labridae","Ophthalmolepis","lineolatus",150.912,1893.75699,"NA","MBH",-34.131497,114.915753,20200602,09:57:00,"South-west","No-take","c3",44.1,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.05","2020-06_south-west_stereo-BRUVs","05","Labridae","Ophthalmolepis","lineolatus",144.05206,2076.68636,"NA","MBH",-34.131497,114.915753,20200602,09:57:00,"South-west","No-take","c3",44.1,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.05","2020-06_south-west_stereo-BRUVs","05","Labridae","Ophthalmolepis","lineolatus",163.79399,2970.88915,"NA","MBH",-34.131497,114.915753,20200602,09:57:00,"South-west","No-take","c3",44.1,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.05","2020-06_south-west_stereo-BRUVs","05","Labridae","Pseudolabrus","biserialis",123.59202,3775.20583,"NA","MBH",-34.131497,114.915753,20200602,09:57:00,"South-west","No-take","c3",44.1,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.05","2020-06_south-west_stereo-BRUVs","05","Labridae","Pseudolabrus","biserialis",108.67172,3106.70737,"NA","MBH",-34.131497,114.915753,20200602,09:57:00,"South-west","No-take","c3",44.1,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.05","2020-06_south-west_stereo-BRUVs","05","Labridae","Pseudolabrus","biserialis",142.15968,2455.50968,"NA","MBH",-34.131497,114.915753,20200602,09:57:00,"South-west","No-take","c3",44.1,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.05","2020-06_south-west_stereo-BRUVs","05","Labridae","Pseudolabrus","biserialis",132.99476,2277.56202,"NA","MBH",-34.131497,114.915753,20200602,09:57:00,"South-west","No-take","c3",44.1,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.05","2020-06_south-west_stereo-BRUVs","05","Monacanthidae","Meuschenia","freycineti",448.34687,4313.57295,"NA","MBH",-34.131497,114.915753,20200602,09:57:00,"South-west","No-take","c3",44.1,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.05","2020-06_south-west_stereo-BRUVs","05","Monacanthidae","Scobinichthys","granulatus",194.26291,1500.72164,"NA","MBH",-34.131497,114.915753,20200602,09:57:00,"South-west","No-take","c3",44.1,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.05","2020-06_south-west_stereo-BRUVs","05","Mullidae","Upeneichthys","vlamingii",194.23178,2474.65421,"NA","MBH",-34.131497,114.915753,20200602,09:57:00,"South-west","No-take","c3",44.1,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
"2020-06_south-west_stereo-BRUVs.05","2020-06_south-west_stereo-BRUVs","05","Mullidae","Upeneichthys","vlamingii",186.01249,2481.35637,"NA","MBH",-34.131497,114.915753,20200602,09:57:00,"South-west","No-take","c3",44.1,"Hayley","Yes","Yes","National Park Zone","NA","1","NA"
